ORGID,Region,Wing,Unit,NextLevel,Name,Type,DateChartered,Status,Scope,UsrID,DateMod,FirstUsr,DateCreated,DateReceived,OrgNotes
1449,"MER","SC","092",124,"YORK COUNTY COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","smithfh2","03/21/2013","converted","10/29/1998","02/23/2004",""
1450,"MER","VA","135",1670,"MINUTEMAN COMPOSITE SQUADRON","COMPOSITE","01/01/1900","ACTIVE","UNIT","jgriggs","07/20/2009","converted","10/29/1998","02/23/2004",""
1452,"PCR","WA","093",2665,"ARLINGTON COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","neesemk","01/11/2016","converted","10/29/1998","02/23/2004",""
1453,"RMR","CO","183",2654,"VALKYRIE CADET SQDN","CADET","01/01/1900","ACTIVE","UNIT","gregorichka","08/22/2014","converted","10/29/1998","02/23/2004",""
1454,"NCR","MN","042",633,"SAINT PAUL COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","jonesgd","01/05/2001","converted","10/29/1998","02/23/2004","CADETS MEET THURS NIGHTS AT 1800 (6 PM), SENIORS MEET THURS NIGHTS AT 1900 (7 PM).  Both Meet AT THE Army National Guard Aviation Support Facility on the 2nd floor in the large conference room.  206 Airport Rd  St. Paul Downtown Airport  St. Paul MN"
1456,"SER","FL","122",979,"MERRITT ISLAND SENIOR SQUADRON","SENIOR","01/01/1900","ACTIVE","UNIT","ferrisdj","04/17/2012","converted","10/29/1998","02/23/2004","Meetings on SECOND and FOURTH Tuesdays, 1900 hours"
1457,"PCR","WA","015",2665,"BELLINGHAM COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","lantzrn","09/19/2014","converted","10/29/1998","02/23/2004","Unit only accepts new members on specific meeting nights. Email bellinghamcapinfo@gmail.com or call (360) 329 2640 for the date and time of the next new member night "
1458,"GLR","KY","039",2724,"LOUISVILLE COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","kantorda","03/23/2016","converted","10/29/1998","02/23/2004",""
1460,"SWR","OK","002",2694,"EDMOND COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","rossdm","06/05/2015","converted","10/29/1998","02/23/2004","Entrance is on the north side of the building off of 10th Street. Parking is on the west side of the building. "
1461,"PCR","CA","466",2619,"FALLBROOK SENIOR SQD 87","SENIOR","01/01/1900","ACTIVE","UNIT","crumjl","08/10/2013","converted","10/29/1998","02/23/2004",""
1462,"MER","MD","073",1265,"MONTGOMERY SENIOR SQDN","SENIOR","01/01/1900","ACTIVE","UNIT","kilgallonjc","11/03/2004","converted","10/29/1998","02/23/2004","Montgomery Senior Squadron is an adult-only unit.  They do not have a cadet program.  If you have a child interested in learning more about the CAP Cadet Program, please contact Upper Montgomery Composite Squadron or BethesdaChevy-Chase Composite Squadron.  You can get contact information for these two units at www.mdcap.org - look for SQUADRONS in the thin brown bar below the header."
1463,"NER","NY","207",1530,"LONG ISLAND SENIOR SQDN  ","SENIOR","01/01/1900","ACTIVE","UNIT","jwright","02/13/2003","converted","10/29/1998","02/23/2004",""
1464,"SWR","TX","186",2241,"SPINDLETOP CADET SQUADRON","CADET","01/01/1900","ACTIVE","UNIT","jgriggs","08/03/2009","converted","10/29/1998","02/23/2004",""
1466,"SWR","TX","334",2241,"DELTA COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","thomasbr3","01/07/2006","converted","10/29/1998","02/23/2004","Located next to rotating beacon at Texas Flight.  Gate code required for entry into airport.  Contact unit for details."
1467,"SWR","TX","051",2239,"PLANO MUSTANGS COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","thomasbr3","01/10/2006","converted","10/29/1998","02/23/2004",""
1468,"PCR","WA","090",2667,"BLUE MOUNTAIN FLIGHT","FLIGHT","01/01/1900","ACTIVE","UNIT","becka2","03/23/2016","converted","10/29/1998","02/23/2004",""
1470,"SWR","TX","390",2240,"ADDISON EAGLES COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","thomasbr3","01/10/2006","converted","10/29/1998","02/23/2004","Updated 31 Oct 2012"
1472,"NCR","MO","144",460,"PEGASUS COMPOSITE SQUADRON","COMPOSITE","01/01/1900","ACTIVE","UNIT","fullermc","12/31/2013","converted","10/29/1998","02/23/2004","Meetings Every third Saturday of the month 0800-15-00 local time "
1475,"NER","MA","001",265,"MASSACHUSETTS WING HQ","WING","01/01/1900","ACTIVE","WING","tdillard","01/14/2002","converted","10/29/1998","02/23/2004",""
1476,"RMR","CO","022",1292,"VANCE BRAND CADET SQDN","CADET","01/01/1900","ACTIVE","UNIT","jwright","06/08/2001","converted","10/29/1998","02/23/2004","For information regarding Vance Brand Cadet Squadron please call my Recruiter and PAO Lyn Parker at 303-999-1925 or email her at lynparker.cap@gmail.com.  Thanks,   Major. Johnson, Loren  Commander."
1477,"GLR","OH","051",1350,"YOUNGSTOWN ARS COMPOSITE SQUADRON","COMPOSITE","01/01/1900","ACTIVE","UNIT","blawrence","04/28/2004","converted","10/29/1998","02/23/2004",""
1478,"GLR","OH","096",1350,"96TH COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","snelltr","02/04/2008","converted","10/29/1998","02/23/2004","THREATCON BRAVO exists at our meeting location. Please contact the unit Commander prior to attending the meeting."
1479,"GLR","OH","016",421,"TOLEDO ANGB COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","hancydm","06/06/2002","converted","10/29/1998","02/23/2004",""
1481,"NCR","MN","029",317,"PIPESTONE SENIOR SQUADRON","SENIOR","01/01/1900","ACTIVE","UNIT","jgriggs","03/23/2009","converted","10/29/1998","02/23/2004",""
1482,"SER","MS","072",846,"PINE BELT COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","jgriggs","05/15/2003","converted","10/29/1998","02/23/2004","MEETS 2ND AND 4TH TUES OF MONTH"
1484,"MER","NC","082",560,"WINSTON SALEM COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","crawfordde","04/04/2009","converted","10/29/1998","02/23/2004","Cadets meet at 1830 every Thursday at 4001 N. Liberty St Seniors meet at 1830 every Thursday at 4001 N. Liberty St 1st Thur-Emerg Service Trng  2nd Thur-Full Membership  3rd Thur-Aircrew training  4th Thur-Staff Meeting  5th Thur-Misc."
1485,"MER","VA","040",1670,"WINCHESTER COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","jonesgd","01/08/2001","converted","10/29/1998","02/23/2004","Cadets and senior members meet every week. Please contact us if it is a 5th Tuesday for the schedule. Otherwise, our schedule can be found on our website."
1486,"MER","VA","002",1323,"AUGUSTA COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","covelja","10/28/2015","converted","10/29/1998","02/23/2004","MEETS AT EAGLES NEST AIRPORT BLDG"
1488,"MER","VA","025",1252,"LANGLEY COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","jonesgd","01/08/2001","converted","10/29/1998","02/23/2004","Meeting location is in Bldg 371, inside the flight line fence, closest to the parking lot.  The parking lot is located Northeast of the Sweeney Blvd  Juniper St intersection, btw the Security Forces Squadron bldg  F-22 Simulator Bldg.  (Google Maps shows Juniper St as Holly Rd but the street sign reads Juniper).  A CAP Van is normally located in the parking lot.  The squadrons spaces are on the second deck, on the right.  If you do not have a DODGOV ID, we will have to meet you off base."
1489,"NCR","SD","068",1363,"CRAZY HORSE COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","jwright","03/29/2002","converted","10/29/1998","02/23/2004",""
1492,"MER","VA","130",1670,"BURKE COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","jonesgd","01/08/2001","converted","10/29/1998","02/23/2004","Meeting LocationWashington Irving Middle School8100 Old Keene Mill RoadSpringfield, VA 22152Meeting RoomsBarker Hall - General AssemblyRm. 145 - CadetsRm. 147 - Senior Members"
1493,"SER","GA","072",702,"BRUNSWICK SENIOR SQDN","SENIOR","01/01/1900","ACTIVE","UNIT","boylantr","12/29/2011","converted","10/29/1998","02/23/2004","Meetings are held in the GRUBER HANGER,ST. SIMONS AIRPORT. FIRST MONDAY OF MONTH,1930"
1497,"NER","PA","288",2340,"KEYSTONE COUNTRY CADET SQDN 1504","CADET","01/01/1900","ACTIVE","UNIT","meinertrl","06/21/2007","converted","10/29/1998","02/23/2004",""
1498,"SER","PR","051",168,"MAJ WILLIAM BIAGGI CADET SQUADRON","CADET","01/01/1900","ACTIVE","UNIT","joneskc5","09/05/2012","converted","10/29/1998","02/23/2004","  meeting - Estadio Municipal de Yauco"
1501,"SER","PR","000",1186,"P R WING SUPPORT SQDN","SENIOR","01/01/1900","ACTIVE","UNIT","joneskc5","12/22/2011","converted","10/29/1998","02/23/2004",""
1505,"PCR","WA","091",2668,"DUNGENESS FLIGHT","FLIGHT","01/01/1900","ACTIVE","UNIT","bowmanh","03/23/2016","converted","10/29/1998","02/23/2004","Please leave a message if there is no answer."
1506,"PCR","WA","051",2668,"PENINSULA COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","lantzrn","09/19/2014","converted","10/29/1998","02/23/2004",""
1507,"RMR","CO","030",2654,"COLORADO SPRINGS CADET SQDN","CADET","01/01/1900","ACTIVE","UNIT","gregorichka","08/22/2014","converted","10/29/1998","02/23/2004","Please go to our website at www.cscs-wolfpack.org for information on base access and attending a meeting.  You may contact the Unit Commander at 703-565-6535(C) or 719-282-1636(H) or by e-mail at cc@cscs.cowg.cap.gov, or the Recruiting Officer, Capt Rex Jakeman at 719-332-6197 or rexjakeman@mac.com for any further questions you may have."
1509,"SWR","TX","098",2241,"ELLINGTON COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","thomasbr3","01/07/2006","converted","10/29/1998","02/23/2004",""
1510,"NCR","KS","125",1100,"EMERALD CITY COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","jwright","04/24/2002","converted","10/29/1998","02/23/2004",""
1511,"MER","MD","052",1684,"BOWIE COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","jonesgd","01/08/2001","converted","10/29/1998","02/23/2004","Cessna-182T 820CP, Ground and Air Search and Rescue Teams, Drug Demand Reduction Team, Aerospace Education and Cadet Program (Ages 12-18)."
1512,"SER","PR","161",1443,"CAPT SAULO SOLIS-MOLINA CADET SQUADRON","CADET","01/01/1900","ACTIVE","UNIT","joneskc5","09/05/2012","converted","10/29/1998","02/23/2004","MEETINGS HELD TUES  THURS EVENINGS AT SECONDARY MEETING LOCATION LEVITTOWN TRACK FROM 500PM TO 900PM FOR THE COLOR GUARD TEAM PRACTICE ANDOR PT PT TESTING. SECONDARY SITE COULD ALSO BE USED ON SATURDAYS 800 AM-400PM FOR ATHLETIC ACTIVITIES AS AN ALTERNATIVE FOR TRAINING."
1515,"SER","PR","068",790,"LAJAS HIGH SCHOOL CADET SQDN","CADET","01/01/1900","ACTIVE","UNIT","joneskc5","09/05/2012","converted","10/29/1998","02/23/2004",""
1516,"SER","PR","079",2587,"MOCA HIGH SCHOOL CADET SQDN","CADET","01/01/1900","ACTIVE","UNIT","cubanola","05/01/2013","converted","10/29/1998","02/23/2004",""
1518,"MER","WV","040",1173,"PARKERSBURG COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","hament","12/22/1998","converted","10/29/1998","02/23/2004",""
1519,"NER","ME","038",682,"38TH COMPOSITE SQUADRON","COMPOSITE","01/01/1900","ACTIVE","UNIT","jgriggs","05/08/2007","converted","10/29/1998","02/23/2004","Cadets meet weekly on Tuesdays @ 1830"
1520,"PCR","HI","060",163,"KONA COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","joneskc5","03/28/2014","converted","10/29/1998","02/23/2004","Cadets and Seniors meet every Tuesday night from 6pm to 830pm.Weekly Uniforms 1st Tue-Blues; 2nd Tue-BDUs; 3rd Tue-PT; 4th Tue-BDUs; 5th Tue-Blues.Weekly Training Schedule for Cadets 1st Tue-Character DevelopmentSafety; 2nd Tue-Aerospace EdDrillLeadership; 3rd Tue-Cadet Physical Fitness TestDDR; 4th Tue-Emergency ServicesDrill; 5th Tuesday-Ohana NightWeekly Training for Seniors 1st-SafetyAdmin;2nd-Cadet Programs;3rd-Aircrew;4th-Emergency Services;5th-Ohana Night"
1522,"SER","GA","116",2679,"PEACHTREE CITY FALCON FIELD COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","greenwoodrj","04/11/2015","converted","10/29/1998","02/23/2004","Deputy Commander for Cadets Capt Jim King Deputy Commander for Seniors Lt Col Thomas McBroom"
1525,"PCR","CA","458",1303,"HEMET-RYAN COMPOSITE SQDN 59","COMPOSITE","01/01/1900","ACTIVE","UNIT","jonesgd","01/05/2001","converted","10/29/1998","02/23/2004","General Information info@squadron59.orgPhone (951) 444-8CAP (8227)                                                    "
1526,"RMR","CO","068",1292,"NORTH VALLEY COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","gregorichka","08/26/2014","converted","10/29/1998","02/23/2004",""
1527,"NER","ME","056",682,"56TH COMPOSITE SQUADRON","COMPOSITE","01/01/1900","ACTIVE","UNIT","jgriggs","05/08/2007","converted","10/29/1998","02/23/2004",""
1530,"NER","NY","251",94,"LONG ISLAND GROUP","GROUP","01/01/1900","ACTIVE","GROUP","converted","08/12/1998","converted","10/29/1998","02/23/2004","Commanders Only on First ThursdaysLIG Staff and Cadet Advisory Council on Third Thursday"
1531,"NCR","MO","127",460,"TRAIL OF TEARS COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","fullermc","12/31/2013","converted","10/29/1998","02/23/2004",""
1532,"PCR","OR","050",930,"HIGH DESERT COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","joneskc5","11/01/2010","converted","10/29/1998","02/23/2004"," Squadron Members meet 1st and 3rd Tuesdays at the AirLink Operations Center located at the Bend Airport, 63144 Powell Butte Hwy, Bend, OR 97701. Cadets meet with the Seniors 1st and 3rd Tuesdays of the month and just the Cadets on the Tuesdays in between."
1533,"SWR","TX","436",2239,"GLADEWATER CORSAIR COMP. SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","greenjl5","06/02/2011","converted","10/29/1998","02/23/2004","Meeting Place Phone Number  9038452116"
1534,"NER","CT","075",2623,"THAMES RIVER COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","chapmanke","08/23/2013","converted","10/29/1998","02/23/2004",""
1535,"PCR","CA","387",1303,"RIVERSIDE SENIOR SQDN 5","SENIOR","01/01/1900","ACTIVE","UNIT","jgriggs","03/28/2012","converted","10/29/1998","02/23/2004",""
1539,"SWR","TX","142",2098,"RANDOLPH COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","thomasbr3","01/07/2006","converted","10/29/1998","02/23/2004","Due to security measures, please contact Lt Col Sundman (210-722-4223) to arrange for an escort if you do not have base access."
1541,"GLR","IL","303",2625,"DECATUR FLIGHT","FLIGHT","01/01/1900","ACTIVE","UNIT","galerj","09/23/2013","converted","10/29/1998","02/23/2004","SQDRN CHANGING MEETING ADDRESS.  CONTACT SQDRN CMDR FOR MORE INFO"
1542,"NCR","MN","066",1111,"NORTHLAND COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","jonesgd","01/05/2001","converted","10/29/1998","02/23/2004","Meetings are held at Bemidji Airport in our squadron hangar each Monday night from 600 pm - 830 pm. The Squadron welcomes Cadets, Seniors, Parents and Visitors! Come For A Visit, Stay For The Adventure! New visitors will need to make contact prior to visiting to gain access to the squadron building."
1544,"RMR","MT","012",394,"MALMSTROM AFB COMPOSITE SQUADRON","COMPOSITE","01/01/1900","ACTIVE","UNIT","wrightjm2","03/29/2010","converted","10/29/1998","02/23/2004",""
1545,"SER","FL","999",503,"FLORIDA LEGISLATIVE SQDN","SENIOR","01/01/1900","ACTIVE","UNIT","RSKONEKI","08/30/1999","converted","10/29/1998","02/23/2004","MEETINGS HELD AT CALL OF COMMANDER"
1546,"NCR","MN","116",927,"ST CLOUD COMP SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","jgriggs","04/02/2007","converted","10/29/1998","02/23/2004","Squadron meetings are every Monday of the month. 5th Mondays (BlueMoon - a rare occasion. Once in a BlueMoon) are scheduled as casual and fun meeting nights. No uniforms."
1548,"MER","DE","006",27,"DOVER SENIOR SQDN","SENIOR","01/01/1900","ACTIVE","UNIT","becka2","11/22/2013","converted","10/29/1998","02/23/2004",""
1550,"SWR","TX","313",2536,"ABILENE COMPOSITE SQUADRON","COMPOSITE","01/01/1900","ACTIVE","UNIT","becka2","05/16/2014","converted","10/29/1998","02/23/2004","We meet at the Abilene Garden Club building off of North 1st St. Cadets meet every Tuesday, Senior Members meet every 2nd and 4th Tuesday."
1553,"GLR","MI","176",1986,"176TH SELFRIDGE COMPOSITE SQUADRON","COMPOSITE","01/01/1900","ACTIVE","UNIT","schneidergn","10/19/2012","converted","10/29/1998","02/23/2004","The Squadron is located on a military base. Contact Major Schelske at 810-956-8837 for base access to come visit the squadron."
1554,"GLR","MI","201",1984,"DICKINSON COUNTY FLIGHT","FLIGHT","01/01/1900","ACTIVE","UNIT","schneidergn","10/19/2012","converted","10/29/1998","02/23/2004","Meetings are every Thursday at the Kingsford Armory, 401 S Carpenter St, Kingsford, MI 49802"
1555,"GLR","WI","046",2222,"WEST BEND COMPOSITE SQUADRON","COMPOSITE","01/01/1900","ACTIVE","UNIT","jgriggs","09/15/2011","converted","10/29/1998","02/23/2004","Turn at the green National Guard signs on HWY 33"
1556,"SWR","AZ","085",597,"TUCSON COMPOSITE SQDN 105","COMPOSITE","01/01/1900","ACTIVE","UNIT","readybn","02/01/2011","converted","10/29/1998","02/23/2004","Meet on the 3rd floor, room 311."
1557,"SWR","TX","089",2239,"GREGG COUNTY COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","greenjl5","06/02/2011","converted","10/29/1998","02/23/2004","SWR-TX-089s Current primary meeting location is the LeTourneau University Abbott Aviation Center located at 200 Airpark Drive, Longview, TX 75603-7061 on the North side of East Texas Regional Airport on the South side of FM 349 about 1 mile East of TX 322.  SWR-TX-089s CAP Van 42107 is Hangared at ETRA Hangar  403 owned by Gregg County and located just South and slightly West of the East Texas Regional Airport Control Tower."
1558,"MER","SC","074",124,"ANDERSON COMPOSITE SQUADRON","COMPOSITE","07/27/2006","ACTIVE","UNIT","smithfh2","03/21/2013","converted","10/29/1998","07/27/2006",""
1561,"NCR","KS","092",1100,"SMOKEY HILL COMPOSITE SQUADRON","COMPOSITE","01/01/1900","ACTIVE","UNIT","becka2","09/19/2014","converted","10/29/1998","02/23/2004",""
1563,"SWR","NM","012",579,"EAGLE CADET SQDN","CADET","01/01/1900","ACTIVE","UNIT","jgriggs","02/22/2005","converted","10/29/1998","02/23/2004",""
1565,"SER","FL","089",418,"89TH MACDILL AVIATION CADET SQUADRON","CADET","01/01/1900","ACTIVE","UNIT","jgriggs","03/24/2006","converted","10/29/1998","02/23/2004","Prospective Cadets need to call Capt. Joe Mora at (813)505-1312 to arrange Base Access, requests must be made by the Thursday prior to the meeting as per USAF guidelines."
1566,"NER","NY","301",1131,"PHOENIX COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","jonesgd","03/27/2001","converted","10/29/1998","02/23/2004",""
1567,"GLR","IN","193",2257,"INDIANAPOLIS SENIOR SQDN","SENIOR","01/01/1900","ACTIVE","UNIT","griffithrl","07/30/2007","converted","10/29/1998","02/23/2004","MEETS EVERY 4TH TUESDAY"
1568,"PCR","AK","025",626,"SEWARD FLIGHT","FLIGHT","06/12/2015","ACTIVE","UNIT","becka2","06/12/2015","becka2","06/12/2015","06/11/2015",""
1569,"PCR","AK","072",626,"VALDEZ COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","joneskc5","06/19/2013","converted","10/29/1998","02/23/2004",""
1570,"PCR","AK","087",626,"KODIAK ISLAND COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","joneskc5","06/19/2013","converted","10/29/1998","02/23/2004","MEETINGS ARE 1ST THURS OF MONTH AT 1900 HRS  AND 3RD SAT OF MONTH AT 0930"
1571,"PCR","AK","068",626,"BRISTOL BAY FLIGHT","FLIGHT","01/01/1900","ACTIVE","UNIT","joneskc5","06/19/2013","converted","10/29/1998","02/23/2004","Meetings are held at the Commanders Home"
1572,"PCR","AK","065",626,"BARANOF COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","joneskc5","06/19/2013","converted","10/29/1998","02/23/2004","       "
1573,"MER","DC","033",555,"ANDREWS COMPOSITE SQDN","COMPOSITE","01/01/1900","ACTIVE","UNIT","sbrown","03/29/1999","converted","10/29/1998","02/23/2004","The primary meeting location is in the Multipurpose Room at Andrews Office Park, Bldg 1602.  The front door faces Brookley Ave. For an escort onto Andrews AFB for a Thursday membership meeting arrange by email before meeting or meet the Squadron van at the Visitors Center for a ride to the Squadron meeting location."
